date,news
2022-06-19,"{'russian': 0.47714, 'ukrainian': 0.31231, 'forc': 0.30364, 'trial': 0.17801, 'tribun': 0.1683, 'oblast': 0.13916, 'nineteen': 0.13578, 'june': 0.13069, 'troop': 0.1274, 'lysychansk': 0.11832, 't1302': 0.10535, 'continu': 0.10437, 'artilleri': 0.09825, 'area': 0.09713, 'zaporizhia': 0.09119, 'against': 0.09103, 'pair': 0.08909, 'dissuad': 0.08415, 'fal': 0.08367, 'counterattack': 0.08366, 'advanc': 0.08028, 'citi': 0.07887, 'oper': 0.07808, 'held': 0.07765, 'strengthen': 0.0736, 'izyum': 0.07131, 'as': 0.07118, 'understrength': 0.07022, 'severodonetsk': 0.06998, 'report': 0.06958, 'kharkiv': 0.06931, 'flag': 0.06857, 'along': 0.06454, 'war': 0.06244, 'donetsk': 0.06228, 'posit': 0.06213, 'kherson': 0.06197, 'these': 0.06181, 'author': 0.0611, 'not': 0.06073, 'sentiment': 0.05832, 'de': 0.05651, 'encourag': 0.05608, 'southern': 0.0556, 'insuffici': 0.05527, 'defend': 0.0549, 'be': 0.05476, 'their': 0.05325, 'attack': 0.05325, 'lyman': 0.05286, 'effort': 0.05245, 'odesa': 0.05212, 'ukrain': 0.05205, 'nazif': 0.0505, 'hostil': 0.05013, 'berestov': 0.04926, 'accumul': 0.04926, 'strike': 0.04913, 'south': 0.04888, 'success': 0.04845, 'dibrov': 0.04803, 'we': 0.0474, 'dnr': 0.04704, 'especi': 0.04641, 'control': 0.04563, 'around': 0.04517, 'enabl': 0.04504, 'fedorov': 0.0446, 'prece': 0.04455, 'orikhov': 0.04455, 'with': 0.04438, 'support': 0.04415, 'conduct': 0.0436, 'melitopol': 0.04343, 'bakhmut': 0.04335, 'unprovok': 0.04322, 'submarin': 0.04322, 'dniprorudn': 0.04322, 'narr': 0.04297, 'vasylivka': 0.0422, 'respon': 0.04216, 'vovchoyarivka': 0.04208, 'nyrkov': 0.04208, 'focu': 0.04155, 'legal': 0.04077, 'toward': 0.04032, 'addit': 0.04022, 'km': 0.03977, 'refineri': 0.03934, 'propag': 0.03934, 'levi': 0.03934, 'interdict': 0.03913, 'fight': 0.0388, 'command': 0.0388, 'crime': 0.0387, 'naval': 0.03867, 'object': 0.03831, 'law': 0.03831, 'judg': 0.03791, 'occupi': 0.03773}"
2022-06-20,"{'russian': 0.46483, 'ukrainian': 0.31804, 'forc': 0.29358, 'severodonetsk': 0.19735, 'june': 0.18427, 't1302': 0.12379, 'oblast': 0.12263, 'troop': 0.11976, 'continu': 0.11446, 'blockad': 0.11325, 'azot': 0.09646, 'twenti': 0.09294, 'grain': 0.08832, 'slovyansk': 0.0844, 'kharkiv': 0.08376, 'area': 0.08301, 'citi': 0.08238, 'report': 0.08176, 'export': 0.08157, 'occupi': 0.0798, 'lysychansk': 0.07945, 'citizenship': 0.07737, 'control': 0.07721, 'zaporizhia': 0.07619, 'simonyan': 0.07396, 'effort': 0.07395, 'border': 0.0702, 'along': 0.06933, 'global': 0.06895, 'luhansk': 0.06811, 'except': 0.06791, 'izyum': 0.06703, 'toward': 0.06633, 'claim': 0.06557, 'deci': 0.06533, 'not': 0.06524, 'hanna': 0.06514, 'focu': 0.0651, 'complet': 0.06399, 'malyar': 0.06352, 'order': 0.0634, 'equip': 0.06225, 'activ': 0.0596, 'state': 0.05929, 'partisan': 0.05895, 'intensifi': 0.05895, 'advanc': 0.0587, 'posit': 0.0584, 'unsuccess': 0.05835, 'northward': 0.05831, 'support': 0.05811, 'uk': 0.05773, 'author': 0.05744, 'administr': 0.05714, 'oper': 0.05708, 'zone': 0.05677, 'confirm': 0.05627, 'consequ': 0.05527, 'interdict': 0.05518, 'week': 0.05411, 'come': 0.05411, 'starobilsk': 0.05395, 'industri': 0.0517, 'into': 0.0516, 'bakhmut': 0.05093, 'air': 0.05067, 'territori': 0.05057, 'set': 0.05054, 'lyman': 0.04969, 'russia': 0.04905, 'further': 0.04874, 'scheme': 0.04798, 'm18': 0.04747, 'cajol': 0.04747, 'addit': 0.04726, 'artilleri': 0.04618, 'justifi': 0.04604, 'north': 0.04594, 'sanction': 0.04578, 'highway': 0.04555, 'encircl': 0.04555, 'wheat': 0.04515, 'chronicl': 0.04515, 'we': 0.04456, 'rest': 0.04341, 'script': 0.04335, 'aver': 0.04335, 'southeast': 0.04306, 'defen': 0.04171, 'captur': 0.04171, 'fortifi': 0.04153, 'these': 0.0415, 'still': 0.04131, 'ukrain': 0.04077, 'queue': 0.04063, 'lift': 0.04063, 'commun': 0.04032, 'condit': 0.03991, 'vasylivka': 0.03967, 'farm': 0.03955}"
2022-06-21,"{'russian': 0.52834, 'forc': 0.31172, 'ukrainian': 0.22719, 'june': 0.21224, 'dvornikov': 0.1616, 'severodonetsk': 0.13852, 'lysychansk': 0.13383, 'report': 0.12183, 'command': 0.11816, 'militari': 0.11152, 'island': 0.10813, 'moskva': 0.09783, 'oper': 0.08982, 'zhidko': 0.08425, 'snake': 0.07952, 'surviv': 0.07705, 'smd': 0.07705, 'twenti': 0.07664, 'continu': 0.07416, 'oppo': 0.07216, 'siverskyi': 0.0714, 'as': 0.07045, 'ukrain': 0.06868, 'donet': 0.06791, 'southern': 0.06772, 'river': 0.06583, 't1302': 0.06416, 'replac': 0.06416, 'oblast': 0.06356, 'appeal': 0.06287, 'crewmemb': 0.06151, 'izyum': 0.0608, 'km': 0.06055, 'sailor': 0.0585, 'dysfunct': 0.0585, 'bbc': 0.05779, 'district': 0.05641, 'drastic': 0.05426, 'conduct': 0.0531, 'claim': 0.0531, 'not': 0.05283, 'situat': 0.05274, 'also': 0.05263, 'societ': 0.05243, 'gloc': 0.05243, 'unit': 0.0517, 'sink': 0.05125, 'serdyukov': 0.05125, 'within': 0.05078, 'kremlin': 0.05052, 'inhulet': 0.04884, 'defen': 0.04865, 'attack': 0.04865, 'recruit': 0.04849, 'area': 0.0484, 'gener': 0.04803, 'indic': 0.04799, 'settlement': 0.04717, 'sea': 0.04692, 'hirsk': 0.04617, 'occupi': 0.04596, 'appoint': 0.04567, 'retir': 0.04467, 'be': 0.04446, 'may': 0.04424, 'bridgehead': 0.044, 'kherson': 0.04313, 'dnr': 0.04297, 'riverbank': 0.04277, 'aerospac': 0.04277, 'referendum': 0.04218, 'previou': 0.04073, 'assault': 0.04021, 'block': 0.0398, 'black': 0.0398, 'against': 0.03881, 'orlov': 0.03853, 'occup': 0.03848, 'advanc': 0.03803, 'seventeen': 0.03789, 'speak': 0.03778, 'staff': 0.03774, 'these': 0.03765, 'isw': 0.03765, 'ongo': 0.03749, 'threaten': 0.03713, 'russia': 0.03708, 'success': 0.03689, 'surovikin': 0.03581, 'interdict': 0.03575, 'major': 0.03537, 'follow': 0.03474, 'seiz': 0.03424, 'respon': 0.03424, 'stall': 0.0339, 'offic': 0.03384, 'control': 0.03335, 'off': 0.03325, 'challeng': 0.03325, 'ship': 0.03295}"
2022-06-22,"{'russian': 0.4873, 'forc': 0.31386, 'lysychansk': 0.25748, 'ukrainian': 0.23952, 'june': 0.20737, 'severodonetsk': 0.13325, 'oblast': 0.13249, 'continu': 0.1242, 'km': 0.11359, 'motuzyanyk': 0.10645, 'area': 0.10089, 'twenti': 0.09413, 'effort': 0.09155, 'slovyansk': 0.08548, 'two': 0.08514, 'oper': 0.08259, 'kotyenok': 0.07647, 't1302': 0.07523, 'along': 0.07022, 'within': 0.06946, 'state': 0.06863, 'toward': 0.06718, 'siverskyi': 0.06697, 'not': 0.06608, 'donet': 0.0637, 'grain': 0.05963, 'with': 0.05915, 'kherson': 0.059, 'claim': 0.05811, 'ukrain': 0.05782, 'addit': 0.05743, 'mykolaiv': 0.05674, 'rybar': 0.05598, 'interdict': 0.05589, 'missil': 0.05495, 'disciplin': 0.05464, 'armi': 0.05437, 'occupi': 0.05388, 'settlement': 0.05268, 'control': 0.05213, 'gain': 0.05213, 'bakhmut': 0.05159, 'ship': 0.05151, 'citi': 0.05006, 'militari': 0.04981, 'conduct': 0.04981, 'report': 0.04968, 'quickli': 0.04889, 'oleksandr': 0.0483, 'synetskyi': 0.04808, 'pavlohrad': 0.04808, 'novoshakhtinsk': 0.04808, 'majaki': 0.04808, 'kiselivka': 0.04808, 'khotsenko': 0.04808, 'commer': 0.04808, 'bal': 0.04808, 'amvrosiivka': 0.04808, 'strike': 0.04677, 'street': 0.04663, 'highway': 0.04613, 'encircl': 0.04613, 'sydorov': 0.04573, 'pidlisn': 0.04573, 'kalynivka': 0.04573, 'vdv': 0.04561, 'we': 0.04513, 'which': 0.04433, 'southern': 0.04411, 'myrna': 0.0439, 'directli': 0.04366, 'axi': 0.04344, 'luhansk': 0.04311, 'line': 0.043, 'impact': 0.04288, 'telegram': 0.04287, 'tymoshenko': 0.04241, 'osvedomitel': 0.04241, 'donetsk': 0.04236, 'channel': 0.04197, 'unspecifi': 0.04138, 'voronov': 0.04115, 'lyakh': 0.04115, 'commun': 0.04084, 'izyum': 0.04074, 'focu': 0.03956, 'suppli': 0.03945, 'bastion': 0.0391, 'amur': 0.0391, 'zaporizhia': 0.03858, 'novopetrivka': 0.03823, 'borivsk': 0.03823, 'land': 0.03817, 'recruit': 0.0379, 'kharkiv': 0.0377, 'refineri': 0.03745, 'object': 0.03647, 'train': 0.03624, 'margin': 0.03611, 'pryshyb': 0.03609}"
2022-06-23,"{'russian': 0.46339, 'forc': 0.37071, 'lysychansk': 0.29666, 'ukrainian': 0.25818, 'severodonetsk': 0.22696, 'june': 0.19945, 'hirsk': 0.14463, 'area': 0.11455, 'thre': 0.11112, 'zolot': 0.10191, 't1302': 0.10049, 'twenti': 0.09602, 'oblast': 0.08628, 'continu': 0.08628, 'oper': 0.07944, 'not': 0.07944, 'effort': 0.07337, 'move': 0.0681, 'captur': 0.06773, 'troop': 0.0673, 'both': 0.06215, 'group': 0.06075, 'km': 0.06069, 'report': 0.05973, 'capabl': 0.05798, 'involv': 0.05744, 'slovyansk': 0.05709, 'southern': 0.05657, 'along': 0.05628, 'exerci': 0.05606, 'control': 0.05571, 'highway': 0.05546, 'degrad': 0.05455, 'izyum': 0.05442, 'their': 0.05418, 'citi': 0.0535, 'militari': 0.05323, 'russia': 0.05309, 'ukrain': 0.05296, 'rosgvardia': 0.05285, 'complet': 0.05194, 'amass': 0.05157, 'unlik': 0.05147, 'belarusian': 0.05023, 'loss': 0.04992, 'snake': 0.04982, 'luhansk': 0.04838, 'as': 0.04753, 'unsuccess': 0.04736, 'behalf': 0.04733, 'zaporizhia': 0.04639, 'encircl': 0.04622, 'toward': 0.04615, 'confirm': 0.04568, 'kharkiv': 0.04533, 'interdict': 0.04479, 'ultim': 0.04345, 'assault': 0.04319, 'reinforc': 0.04277, 'focu': 0.04228, 'settlement': 0.04222, 'be': 0.04178, 'state': 0.04126, 'mykolaivka': 0.04101, 'advanc': 0.04084, 'border': 0.04071, 'these': 0.04043, 'support': 0.04043, 'conduct': 0.03992, 'claim': 0.03992, 'enter': 0.03977, 'within': 0.03977, 'author': 0.03886, 'island': 0.03871, 'administr': 0.03866, 'sourc': 0.03836, 'addit': 0.03836, 'fight': 0.03701, 'object': 0.03654, 'we': 0.03617, 'substanti': 0.03542, 'myrna': 0.03519, 'inmat': 0.03519, 'into': 0.03491, 'threaten': 0.03489, 'around': 0.03447, 'main': 0.03421, 'two': 0.03412, 'war': 0.03403, 'edg': 0.03399, 'abolish': 0.03399, 'donetsk': 0.03395, 'dolyna': 0.03387, 'defen': 0.03386, 'staff': 0.03378, 'kherson': 0.03378, 'equip': 0.03369, 'gener': 0.03344, 'gain': 0.03342, 'passport': 0.03309}"
2022-06-24,"{'russian': 0.4731, 'ukrainian': 0.32404, 'forc': 0.32404, 'hirsk': 0.25486, 'lysychansk': 0.25255, 'june': 0.17899, 'motuzyanyk': 0.16705, 'zolot': 0.12471, 'encircl': 0.10859, 'citi': 0.10475, 'severodonetsk': 0.10456, 'oblast': 0.10396, 'slovyansk': 0.10061, 'report': 0.09746, 'settlement': 0.09093, 't1303': 0.08649, 'continu': 0.08446, 'twenti': 0.08058, 'kherson': 0.07936, 'oleksandr': 0.07579, 'gloc': 0.07503, 'izyum': 0.07458, 'oper': 0.07129, 'effort': 0.0653, 'collabor': 0.06305, 'luhansk': 0.06089, 'kotyenok': 0.06, 'baza': 0.05878, 'interdict': 0.05847, 'adjac': 0.05766, 'just': 0.05693, 'arriv': 0.05667, 'offen': 0.05482, 'resum': 0.0536, 'attack': 0.05304, 'last': 0.05085, 'also': 0.05021, 'launch': 0.04999, 'withdraw': 0.04819, 'note': 0.04782, 'spokesperson': 0.04775, 'servicemen': 0.04745, 'deton': 0.04726, 'lapin': 0.04679, 'defen': 0.04641, 'ministri': 0.04624, 'militari': 0.0456, 'befor': 0.04485, 'apart': 0.04468, 'km': 0.04456, 'follow': 0.04262, 'occupi': 0.04228, 'belgorod': 0.04218, 'ground': 0.04132, 'remain': 0.0408, 'complet': 0.04068, 'border': 0.03985, 'their': 0.03978, 'isol': 0.03961, 'area': 0.03958, 'head': 0.03934, 'road': 0.03814, 'northwest': 0.03814, 'complic': 0.0379, 'administr': 0.03785, 'rosguardia': 0.03773, 'raini': 0.03773, 'mozyr': 0.03773, 'burlyk': 0.03773, 'full': 0.0375, 'accumul': 0.0368, 'troop': 0.03661, 'north': 0.03651, 'counteroffen': 0.03639, 'highway': 0.0362, 'belaru': 0.0357, 'we': 0.03541, 'partisan': 0.03514, 'intensifi': 0.03514, 'southern': 0.03461, 'threaten': 0.03416, 'flag': 0.03415, 'two': 0.0334, 'need': 0.03333, 'advanc': 0.03332, 'recoveri': 0.03328, 'olhin': 0.03328, 'conduct': 0.03257, 'not': 0.0324, 'three': 0.0323, 'commun': 0.03205, 'rout': 0.03153, 'occup': 0.03147, 'vovchoyarivka': 0.03143, 'sergeant': 0.03068, 'ordinari': 0.03068, 'zone': 0.03008, 'offici': 0.02989, 'dnipropetrovsk': 0.02982, 'district': 0.02966}"
2022-06-25,"{'russian': 0.41131, 'ukrainian': 0.3455, 'forc': 0.27969, 'june': 0.16523, 'skibitski': 0.14996, 'ukrain': 0.14807, 'severodonetsk': 0.13272, 'oblast': 0.12371, 'area': 0.10885, 'lysychansk': 0.09617, 'airforc': 0.09577, 'continu': 0.09072, 'missil': 0.08756, 'control': 0.08654, 'twenti': 0.08523, 'posit': 0.08416, 'report': 0.08247, 'belarusian': 0.07802, 'kharkiv': 0.07511, 'effort': 0.0746, 'partisan': 0.07433, 'oper': 0.07404, 'frontier': 0.07068, 'southern': 0.07029, 'gur': 0.07009, 'digit': 0.06956, 'intellig': 0.06929, 'within': 0.06918, 'potomkyn': 0.06851, 'state': 0.06836, 'advanc': 0.06767, 'citi': 0.06648, 'confirm': 0.06622, 'target': 0.06396, 'leadership': 0.06326, 'occupi': 0.06261, 'btg': 0.06139, 'against': 0.06042, 'belaru': 0.06042, 'war': 0.05921, 'mobil': 0.05915, 'behalf': 0.05882, 'central': 0.05817, 'take': 0.05774, 'not': 0.05758, 'slovyansk': 0.05676, 'highli': 0.05544, 'fight': 0.05519, 'southeast': 0.05429, 'izyum': 0.0541, 'action': 0.05346, 'vadym': 0.05279, 'one': 0.05219, 'attempt': 0.0514, 'around': 0.0514, 'bakhmut': 0.05138, 'attrit': 0.05131, 'main': 0.05101, 'donetsk': 0.05062, 'note': 0.05058, 'kherson': 0.05037, 'support': 0.05024, 'gener': 0.04986, 'militari': 0.04961, 'conduct': 0.04961, 'kremlin': 0.04916, 'regain': 0.04874, 'seek': 0.04867, 'lost': 0.04792, 'starodubivka': 0.04788, 'pylypchatyn': 0.04788, 'marchenko': 0.04788, 'toward': 0.04779, 'addit': 0.04767, 'fought': 0.04725, 'group': 0.04718, 'chernihiv': 0.04698, 'nation': 0.04666, 'north': 0.04635, 'rferl': 0.04554, 'we': 0.04495, 'yasynuvata': 0.04373, 'mayaki': 0.04373, 'hygien': 0.04373, 'recogn': 0.04292, 'stryuk': 0.04224, 'kaluga': 0.04224, 'gelatin': 0.04224, 'abnorm': 0.04224, 'seri': 0.04209, 'with': 0.04208, 'their': 0.04208, 'staff': 0.04197, 'make': 0.04197, 'goal': 0.04112, 'voronov': 0.04099, 'syrotyn': 0.04099, 'border': 0.04047, 'data': 0.04038, 'firmli': 0.0399}"
2022-06-26,"{'russian': 0.49197, 'forc': 0.26979, 'june': 0.25899, 'zhidko': 0.25306, 'ukrainian': 0.23805, 'lysychansk': 0.15461, 'twenti': 0.13154, 'six': 0.11231, 'oblast': 0.11137, 'southern': 0.11018, 'abduct': 0.10795, 'continu': 0.10342, 't1302': 0.09636, 'oper': 0.09522, 'readkova': 0.09238, 'area': 0.08885, 'conduct': 0.08773, 'report': 0.08751, 'ukrain': 0.08728, 'partisan': 0.08604, 'slovyansk': 0.08212, 'posit': 0.08118, 'command': 0.07985, 'control': 0.07513, 'kharkiv': 0.07245, 'covert': 0.07227, 'intensifi': 0.0717, 'dvornikov': 0.06934, 'along': 0.06746, 'carri': 0.0661, 'as': 0.06511, 'severodonetsk': 0.06401, 'militari': 0.0638, 'troop': 0.06275, 'coincid': 0.06258, 'budanov': 0.06108, 'measur': 0.06086, 'against': 0.05828, 'activ': 0.05799, 'gener': 0.05611, 'claim': 0.05583, 'not': 0.05554, 'highway': 0.0554, 'addit': 0.05518, 'north': 0.05365, 'out': 0.05279, 'directli': 0.05034, 'state': 0.04945, 'consolid': 0.04917, 'donetsk': 0.04883, 'their': 0.04871, 'kherson': 0.04858, 'citi': 0.04809, 'mobil': 0.04754, 'kostyantinivka': 0.04619, 'g7': 0.04619, 'duress': 0.04619, 'blur': 0.04619, 'filtrat': 0.04558, 'berestov': 0.04506, 'artilleri': 0.04493, 'sydorov': 0.04393, 'we': 0.04336, 'oppo': 0.04335, 'occupi': 0.04314, 'extend': 0.04245, 'checkpoint': 0.04245, 'theatr': 0.04218, 'mayaki': 0.04218, 'ground': 0.04216, 'around': 0.04132, 'telegram': 0.04119, 'ha': 0.041, 'privillya': 0.04074, 'gelatin': 0.04074, 'increasingli': 0.04069, 'attack': 0.04059, 'channel': 0.04032, 'effort': 0.03998, 'bakhmut': 0.03965, 'voronov': 0.03953, 'syrotyn': 0.03953, 'izyum': 0.03914, 'escal': 0.03912, 'action': 0.03868, 'yehorivka': 0.03849, 'summit': 0.03849, 'shell': 0.03823, 'shoigu': 0.03793, 'colonel': 0.03761, 'author': 0.03726, 'borivsk': 0.03673, 'director': 0.03672, 'kilomet': 0.03667, 'inhulet': 0.03667, 'southwestern': 0.03623, 'enerhodar': 0.03623, 'stem': 0.03598, 'over': 0.03549, 'object': 0.03504}"
2022-06-27,"{'russian': 0.50375, 'forc': 0.37581, 'ukrainian': 0.27986, 'june': 0.18068, 'lysychansk': 0.17138, 'oblast': 0.15231, 't1302': 0.14565, 'seven': 0.10517, 'continu': 0.10421, 'kharkiv': 0.10038, 'citi': 0.09693, 'report': 0.0962, 'along': 0.09347, 'sobolevskyi': 0.09309, 'gelatin': 0.08212, 'kherson': 0.0816, 'area': 0.08139, 'oper': 0.07996, 'twenti': 0.07456, 'advanc': 0.074, 'defen': 0.07362, 'rubl': 0.06835, 'southern': 0.06833, 'e40': 0.06734, 'against': 0.06712, 'gloc': 0.06612, 'izyum': 0.06573, 'author': 0.06571, 'repul': 0.06563, 'klynov': 0.06387, 'settlement': 0.0612, 'bakhmut': 0.05993, 'synegubov': 0.0589, 'attempt': 0.05829, 'posit': 0.05726, 'attack': 0.05726, 'unsuccess': 0.05721, 'reserv': 0.05672, 'not': 0.05597, 'highway': 0.05583, 'slovyansk': 0.05517, 'km': 0.05498, 'economi': 0.05248, 'occupi': 0.05216, 'strengthen': 0.05088, 'control': 0.05047, 'axi': 0.05047, 'luhansk': 0.05009, 'around': 0.04996, 'head': 0.04853, 'gener': 0.04846, 'effort': 0.04834, 'conduct': 0.04822, 'us': 0.04804, 'oleg': 0.04763, 'regain': 0.04738, 'mall': 0.04655, 'dovhalivka': 0.04655, 'strike': 0.04528, 'third': 0.04489, 'success': 0.04466, 'unnam': 0.04464, 'stimul': 0.04427, 'pidlisn': 0.04427, 'also': 0.04425, 'we': 0.04369, 'promsvyazbank': 0.0425, 'offen': 0.04227, 'just': 0.04215, 'capabl': 0.04202, 'made': 0.04166, 'line': 0.04163, 'state': 0.04153, 'springboard': 0.04106, '90km': 0.04106, 'their': 0.0409, 'econom': 0.04051, 'sever': 0.04048, 'strelkov': 0.03984, 'senior': 0.0396, 'vovchoyarivka': 0.03878, 'reli': 0.03856, 'offic': 0.03841, 'heavili': 0.03822, 'weekend': 0.03785, 'reliant': 0.03785, 'counteract': 0.03785, 'uk': 0.03774, 'administr': 0.03735, 'card': 0.03702, 'zalyman': 0.03626, 'shop': 0.03626, 'refineri': 0.03626, 'opt': 0.03626, 'galvan': 0.03626, 'troop': 0.03613, 'north': 0.03604, 'verkhnokamyanka': 0.03557, 'regen': 0.03557, 'object': 0.03531}"
2022-06-28,"{'russian': 0.47787, 'forc': 0.36318, 'ukrainian': 0.29947, 'lysychansk': 0.18622, 'june': 0.17597, 'continu': 0.17247, 'miroshnik': 0.11615, 'severodonetsk': 0.11565, 'citi': 0.10298, 'eight': 0.10144, 'oblast': 0.09582, 'zalyman': 0.08668, 'twenti': 0.08582, 'izyum': 0.0838, 'report': 0.08304, 'disrupt': 0.08049, 'kherson': 0.07802, 'also': 0.07758, 'oper': 0.07646, 'attack': 0.0717, 'siverskyi': 0.06889, 'slovyansk': 0.06594, 'elector': 0.06543, 'settlement': 0.06502, 'area': 0.06486, 'north': 0.06461, 'claim': 0.06404, 'cit': 0.06349, 'pentagon': 0.05899, 'donetsk': 0.05882, 'kharkiv': 0.05817, 't1302': 0.05803, 'militari': 0.05764, 'not': 0.05734, 'launch': 0.05734, 'withdraw': 0.05686, 'west': 0.05599, 'oleksandr': 0.05589, 'inflat': 0.05568, 'border': 0.05485, 'motuzyanyk': 0.05475, 'unsuccess': 0.0547, 'ad': 0.05412, 'rotat': 0.05396, 'offen': 0.0539, 'approxim': 0.0538, 'counteroffen': 0.05367, 'highway': 0.05338, 'luhansk': 0.05322, 'east': 0.0529, 'husband': 0.0523, 'healthcar': 0.0523, 'these': 0.05188, 'conduct': 0.05123, 'starukh': 0.04963, 'personnel': 0.04928, 'introduc': 0.04914, 'equip': 0.04864, 'southern': 0.04764, 'along': 0.0474, 'spoil': 0.046, 'rodion': 0.046, 'defen': 0.04563, 'wmd': 0.04513, 'effort': 0.04494, 'just': 0.04478, 'ambassador': 0.04472, 'command': 0.04275, 'lnr': 0.0424, 'reach': 0.04202, 'liber': 0.041, 'hinder': 0.0403, 'salari': 0.04002, 'river': 0.03969, 'chechen': 0.03938, 'advanc': 0.03931, 'posit': 0.03911, 'isw': 0.03891, 'verifi': 0.03882, 'kramatorsk': 0.03869, 'battalion': 0.03749, 'shortest': 0.03709, 'prymorsk': 0.03709, 'plotnytsk': 0.03709, 'footbal': 0.03709, 'fought': 0.0366, 'particip': 0.03626, 'south': 0.0359, 'fight': 0.03562, 'unnam': 0.03557, 'cross': 0.03556, 'undertak': 0.03538, 'tsaplienko': 0.03527, 'sychevoy': 0.03527, 'gumenyuk': 0.03527, 'spokesperson': 0.03521, 'had': 0.03521, 'aerial': 0.035, 'we': 0.03482, 'culmin': 0.03481}"
2022-06-29,"{'russian': 0.4757, 'forc': 0.28542, 'ukrainian': 0.20614, 'lysychansk': 0.20082, 'june': 0.15925, 'e40': 0.15579, 'npp': 0.1404, 'oper': 0.12685, 'offen': 0.12574, 'nin': 0.12273, 'oblast': 0.11923, 'continu': 0.11923, 'cool': 0.11259, 'slovyansk': 0.1094, 'kharkiv': 0.10858, 'area': 0.10491, 'referenda': 0.09959, 'btg': 0.09862, 'klynov': 0.09499, 'nuclear': 0.08935, 'highway': 0.08857, 'along': 0.08426, 'may': 0.08298, 'rybar': 0.08061, 'bakhmut': 0.07923, 'control': 0.07506, 'author': 0.07446, 'advanc': 0.07337, 'citi': 0.07208, 'ambit': 0.07191, 'verkhnokamyanka': 0.07054, 'beyond': 0.06913, 'plant': 0.0677, 'twenti': 0.06572, 'prepar': 0.06532, 'donetsk': 0.06505, 'report': 0.06359, 'north': 0.06253, 'settlement': 0.06068, 'near': 0.05943, 'be': 0.05838, 'mykilsk': 0.05781, 'staff': 0.05663, 'gener': 0.05606, 'effort': 0.05592, 'dementiivka': 0.05564, 'administr': 0.05556, 'addit': 0.05513, 'object': 0.05252, 'occupi': 0.05172, 'order': 0.05137, 'into': 0.05017, 'around': 0.04954, '15km': 0.04953, 'state': 0.04941, 'set': 0.04913, 'border': 0.04875, 'condit': 0.0485, 'provoc': 0.04814, 'reservoir': 0.04752, 'network': 0.04723, 'collect': 0.04636, 'tavriia': 0.04615, 'ruda': 0.04615, 'rubber': 0.04615, 'midna': 0.04615, 'majaki': 0.04615, 'gubernia': 0.04615, 'decim': 0.04615, 'chornobyl': 0.04615, 'apex': 0.04615, 'drive': 0.04557, 'zaporizhzhia': 0.04512, 'unsaf': 0.04389, 'mishandl': 0.04389, 'power': 0.04377, 'we': 0.04332, 'donba': 0.04321, 'siverskyi': 0.04286, 'southern': 0.04234, 'flag': 0.04178, 'luhansk': 0.04139, 'telegram': 0.04115, 'territori': 0.04097, 'move': 0.04078, 'annex': 0.04077, 'donet': 0.04076, 'soil': 0.04071, 'privillya': 0.04071, 'gelatin': 0.04071, 'diver': 0.04071, 'these': 0.04035, 'channel': 0.04029, 'claim': 0.03984, 'occup': 0.0385, 'vovchoyarivka': 0.03845, 'irrespon': 0.03845, 'shell': 0.0382, 'northwest': 0.03733, 'zone': 0.0368}"
